,info_,location,home prices,room count,m2,age,floor type
378,Satılık Daire,arnavutkoy,1250000,1 + 1,80,5,Zemin
379,Satılık Daire,arnavutkoy,2600000,3 + 1,115,0,1. Kat
380,Satılık Daire,arnavutkoy,1390000,2 + 1,90,14,2. Kat
381,Satılık Daire,arnavutkoy,2750000,2 + 1,105,2,Ara Kat
382,Satılık Daire,arnavutkoy,2300000,3 + 1,140,0,3. Kat
383,Satılık Daire,arnavutkoy,2400000,3 + 1,140,0,5. Kat
384,Satılık Daire,arnavutkoy,2300000,3 + 1,107,0,1. Kat
385,Satılık Daire,arnavutkoy,1750000,2 + 1,90,0,Ara Kat
386,Satılık Daire,arnavutkoy,2500000,4 + 2,210,2,Çatı Katı
387,Satılık Daire,arnavutkoy,3500,3 + 1,130,3,Ara Kat
388,Satılık Daire,arnavutkoy,975000,2 + 1,135,5,Bahçe Katı
389,Satılık Daire,arnavutkoy,2750000,3 + 1,115,0,Ara Kat
390,Satılık Daire,arnavutkoy,1600000,2 + 1,95,15,5. Kat
391,Satılık Daire,arnavutkoy,1350,2 + 1,75,13,Ara Kat
392,Satılık Daire,arnavutkoy,1950000,2 + 1,100,0,1. Kat
393,Satılık Daire,arnavutkoy,1900000,2 + 1,95,0,2. Kat
394,Satılık Daire,arnavutkoy,1900000,2 + 1,100,0,Ara Kat
395,Satılık Daire,arnavutkoy,1600000,2 + 1,95,13,5. Kat
396,Satılık Daire,arnavutkoy,1500000,2 + 1,95,13,5. Kat
397,Satılık Daire,arnavutkoy,2250000,3 + 2,140,0,En Üst Kat
398,Satılık Daire,arnavutkoy,3100000,3 + 1,103,0,2. Kat
399,Satılık Daire,arnavutkoy,1870000,2 + 1,90,0,Ara Kat
400,Satılık Daire,arnavutkoy,3500000,4 + 1,180,0,En Üst Kat
401,Satılık Daire,arnavutkoy,2850000,3 + 1,115,11,1. Kat
402,Satılık Daire,arnavutkoy,1850000,2 + 1,124,0,Yüksek Giriş
403,Satılık Daire,arnavutkoy,3500000,3 + 1,90,30,2. Kat
404,Satılık Daire,arnavutkoy,1650000,3 + 1,135,11,2. Kat
405,Satılık Daire,arnavutkoy,1750000,2 + 2,130,0,Bahçe Katı
406,Satılık Daire,arnavutkoy,2550000,4 + 2,150,0,Çatı Katı
407,Satılık Daire,arnavutkoy,2850000,3 + 1,130,0,Bahçe Katı
408,Satılık Daire,arnavutkoy,1350000,1 + 1,65,0,Giriş Katı
409,Satılık Daire,arnavutkoy,2050000,2 + 1,95,0,Ara Kat
410,Satılık Residence,atasehir,3000000,1 + 1,60,12,21 ve üzeri
411,Satılık Daire,atasehir,6500000,4 + 1,170,25,5. Kat
412,Satılık Daire,atasehir,4250000,3 + 1,110,8,1. Kat
413,Satılık Daire,atasehir,5950000,3 + 1,125,25,3. Kat
414,Satılık Daire,atasehir,1395000,3 + 1,100,28,Yarı Bodrum
415,Satılık Daire,atasehir,2200000,3 + 1,130,25,4. Kat
416,Satılık Daire,atasehir,4300000,4 + 1,135,27,10. Kat
417,Satılık Daire,atasehir,8200000,4 + 1,180,25,Ara Kat
418,Satılık Daire,atasehir,7350000,3 + 1,150,25,Yüksek Giriş
419,Satılık Daire,atasehir,1450000,2 + 1,105,11,Bahçe Katı
420,Satılık Daire,atasehir,1700000,2 + 1,85,10,Kot 1
421,Satılık Daire,atasehir,3500000,3 + 1,120,30,1. Kat
422,Satılık Daire,atasehir,5200000,3 + 1,150,15,5. Kat
423,Satılık Daire,atasehir,5650000,3 + 1,155,20,4. Kat
424,Satılık Daire,atasehir,3990000,3 + 1,125,30,5. Kat
425,Satılık Daire,atasehir,3650000,3 + 1,125,25,7. Kat
426,Satılık Daire,atasehir,4250000,2 + 1,105,30,1. Kat
427,Satılık Daire,atasehir,4200000,3 + 2,140,11,5. Kat
428,Satılık Daire,atasehir,2700000,3 + 1,100,33,13. Kat
429,Satılık Daire,atasehir,3475000,1 + 1,70,20,21 ve üzeri
430,Satılık Daire,atasehir,1280000,1 + 1,60,6,Kot 1
431,Satılık Daire,atasehir,3800000,3 + 1,120,0,2. Kat
432,Satılık Daire,atasehir,1580000,2 + 1,85,14,Yüksek Giriş
433,Satılık Daire,atasehir,5950000,3 + 1,125,25,3. Kat
434,Satılık Daire,atasehir,3165000,3 + 1,130,7,En Üst Kat
435,Satılık Daire,atasehir,5450000,3 + 1,145,24,7. Kat
436,Satılık Daire,atasehir,4600000,3 + 1,116,27,8. Kat
437,Satılık Daire,atasehir,5750000,3 + 1,120,0,Ara Kat
438,Satılık Daire,atasehir,4650000,3 + 1,115,11,2. Kat
439,Satılık Daire,atasehir,12750000,4 + 1,210,25,14. Kat
440,Satılık Daire,atasehir,3575000,2 + 1,130,12,3. Kat
441,Satılık Daire,atasehir,4150000,3 + 1,120,12,4. Kat
442,Satılık Daire,atasehir,6000000,4 + 1,185,24,4. Kat
443,Satılık Daire,atasehir,1950000,1 + 1,40,4,2. Kat
444,Satılık Daire,atasehir,5750000,3 + 1,156,16,10. Kat
445,Satılık Daire,atasehir,3250000,2 + 1,90,12,2. Kat
446,Satılık Daire,atasehir,7350000,3 + 1,150,25,Ara Kat
447,Satılık Daire,atasehir,3400000,1 + 1,47,5,Ara Kat
448,Satılık Daire,atasehir,4750000,3 + 1,125,13,11. Kat
449,Satılık Daire,atasehir,4050000,3 + 1,145,27,13. Kat
450,Satılık Daire,atasehir,6000000,2 + 1,148,26,6. Kat
451,Satılık Daire,atasehir,11750000,2 + 1,120,5,1. Kat
452,Satılık Daire,atasehir,4350000,2 + 1,95,25,2. Kat
453,Satılık Residence,atasehir,4650000,2 + 1,78,5,21 ve üzeri
454,Satılık Daire,atasehir,10000000,3 + 1,185,13,4. Kat
455,Satılık Daire,atasehir,7350000,3 + 1,150,25,2. Kat
456,Satılık Daire,atasehir,2400000,1 + 1,70,1,7. Kat
457,Satılık Daire,atasehir,4250000,3 + 1,130,30,7. Kat
458,Satılık Daire,atasehir,2950000,2 + 1,110,10,Çatı Katı
459,Satılık Daire,atasehir,3000000,2 + 1,120,13,2. Kat
460,Satılık Daire,atasehir,3050000,3 + 1,110,25,6. Kat
461,Satılık Daire,atasehir,4000000,2 + 1,105,1,2. Kat
462,Satılık Daire,atasehir,2375000,2 + 1,70,13,Bahçe Katı
463,Satılık Daire,atasehir,2450000,1 + 1,80,12,Ara Kat
464,Satılık Daire,atasehir,13500000,3 + 1,157,15,5. Kat
465,Satılık Daire,atasehir,6000000,2 + 1,138,26,6. Kat
466,Satılık Daire,atasehir,3750000,3 + 1,140,32,Ara Kat
467,Satılık Daire,atasehir,3600000,3 + 2,165,15,4. Kat
468,Satılık Daire,atasehir,3950000,2 + 1,85,21,6. Kat
469,Satılık Daire,atasehir,5900000,3 + 1,125,26,2. Kat
470,Satılık Daire,atasehir,12000000,3 + 1,189,12,8. Kat
471,Satılık Daire,atasehir,4370000,3 + 1,110,5,2. Kat
472,Satılık Daire,atasehir,2650000,2 + 1,90,34,Ara Kat
473,Satılık Daire,atasehir,6200000,3 + 2,180,25,7. Kat
474,Satılık Daire,atasehir,4650000,3 + 1,150,20,5. Kat
475,Satılık Residence,atasehir,9800000,2 + 1,128,5,2. Kat
476,Satılık Daire,atasehir,10000000,3 + 1,165,6,21 ve üzeri
477,Satılık Daire,atasehir,3000000,3 + 1,140,28,2. Kat
478,Satılık Daire,atasehir,4450000,3 + 1,120,15,Kot 2
479,Satılık Daire,atasehir,2400000,3 + 1,100,31,4. Kat
480,Satılık Daire,atasehir,1875000,2 + 1,90,10,Bahçe Katı
481,Satılık Daire,atasehir,2250000,2 + 1,100,10,Bahçe Katı
482,Satılık Daire,atasehir,2850000,2 + 1,70,1,Ara Kat
483,Satılık Daire,atasehir,2750000,2 + 1,94,30,Yüksek Giriş
484,Satılık Daire,atasehir,4998000,3 + 1,120,12,3. Kat
485,Satılık Daire,atasehir,6700000,3 + 1,117,11,21 ve üzeri
486,Satılık Daire,atasehir,2450000,2 + 1,65,25,4. Kat
487,Satılık Daire,atasehir,2750000,2 + 2,100,4,Yüksek Giriş
488,Satılık Daire,atasehir,5050000,3 + 1,125,4,2. Kat
489,Satılık Daire,atasehir,2350000,2 + 1,100,10,Bahçe Katı
490,Satılık Daire,atasehir,4000000,3 + 1,130,26,Ara Kat
491,Satılık Daire,atasehir,4550000,1 + 1,68,11,21 ve üzeri
492,Satılık Residence,atasehir,8500000,3 + 1,160,31,6. Kat
493,Satılık Daire,atasehir,3000000,1 + 1,65,2,Bahçe Katı
494,Satılık Daire,atasehir,3700000,1 + 1,68,16,21 ve üzeri
495,Satılık Daire,atasehir,2875000,3 + 1,135,27,4. Kat
496,Satılık Daire,atasehir,3100000,3 + 1,110,4,3. Kat
497,Satılık Daire,atasehir,5630000,1 + 1,88,5,4. Kat
498,Satılık Daire,atasehir,8450000,2 + 1,138,10,18. Kat
499,Satılık Daire,atasehir,3500000,2 + 1,75,0,3. Kat
500,Satılık Daire,atasehir,3050000,3 + 1,145,18,4. Kat
501,Satılık Daire,atasehir,5000000,3 + 1,130,23,5. Kat
502,Satılık Daire,atasehir,4600000,2 + 1,95,4,1. Kat
503,Satılık Daire,atasehir,6500000,3 + 1,115,25,Ara Kat
504,Satılık Daire,atasehir,2850000,1 + 1,70,8,3. Kat
505,Satılık Daire,atasehir,2925000,2 + 1,95,33,10. Kat
506,Satılık Daire,atasehir,3650000,2 + 1,100,9,3. Kat
507,Satılık Daire,atasehir,2780000,2 + 1,90,9,Yüksek Giriş
508,Satılık Daire,atasehir,3500000,2 + 1,55,7,Yüksek Giriş
509,Satılık Daire,atasehir,4200000,3 + 1,125,17,3. Kat
510,Satılık Daire,atasehir,2650000,1 + 1,65,0,2. Kat
511,Satılık Daire,atasehir,3890000,3 + 1,150,11,2. Kat
512,Satılık Daire,atasehir,4000000,3 + 1,140,29,6. Kat
513,Satılık Daire,atasehir,2990000,2 + 1,120,26,4. Kat
514,Satılık Daire,atasehir,5250000,3 + 1,135,0,4. Kat
515,Satılık Daire,atasehir,2500000,2 + 1,85,10,1. Kat
516,Satılık Daire,atasehir,2050000,2 + 1,80,7,2. Kat
517,Satılık Residence,atasehir,7500000,2 + 1,135,15,21 ve üzeri
518,Satılık Daire,atasehir,5900000,3 + 1,135,26,Yüksek Giriş
519,Satılık Daire,atasehir,3250000,2 + 1,78,9,Ara Kat
520,Satılık Daire,atasehir,6800000,3 + 1,145,38,6. Kat
521,Satılık Daire,atasehir,11300000,2 + 1,128,5,4. Kat
522,Satılık Daire,atasehir,3650000,2 + 1,105,26,4. Kat
523,Satılık Daire,atasehir,3990000,2 + 1,120,0,2. Kat
524,Satılık Daire,atasehir,2750000,2 + 1,125,5,3. Kat
525,Satılık Daire,atasehir,4250000,3 + 1,120,25,3. Kat
526,Satılık Daire,atasehir,1750000,1 + 1,65,6,Bahçe Katı
527,Satılık Daire,atasehir,5000000,6 + 1,170,11,5. Kat
528,Satılık Daire,atasehir,3500000,2 + 1,105,5,Ara Kat
529,Satılık Daire,atasehir,6500000,2 + 1,96,15,1. Kat
530,Satılık Daire,atasehir,2250000,3 + 1,96,30,4. Kat
531,Satılık Daire,atasehir,3850000,3 + 1,125,4,Bahçe Katı
532,Satılık Daire,atasehir,4225000,3 + 1,130,30,13. Kat
533,Satılık Daire,atasehir,2300000,4 + 1,140,10,Zemin
534,Satılık Residence,atasehir,9850000,2 + 1,128,5,15. Kat
535,Satılık Daire,atasehir,3600000,2 + 1,75,11,1. Kat
536,Satılık Daire,atasehir,4500000,2 + 1,80,25,Yüksek Giriş
537,Satılık Daire,atasehir,4200000,3 + 1,150,15,2. Kat
538,Satılık Daire,atasehir,9500000,3 + 1,140,5,15. Kat
539,Satılık Daire,atasehir,7000000,2 + 1,140,10,Kot 1
540,Satılık Daire,atasehir,7200000,2 + 1,129,5,21 ve üzeri
541,Satılık Daire,atasehir,6000000,2 + 1,148,24,6. Kat
542,Satılık Daire,atasehir,7575000,3 + 1,150,10,21 ve üzeri
543,Satılık Daire,atasehir,4420000,3 + 1,120,16,5. Kat
544,Satılık Daire,atasehir,2800000,2 + 1,94,37,Yüksek Giriş
545,Satılık Daire,atasehir,3500000,2 + 1,96,26,13. Kat
546,Satılık Daire,atasehir,4450000,3 + 1,115,14,2. Kat
547,Satılık Daire,atasehir,5000000,3 + 1,120,1,2. Kat
548,Satılık Daire,atasehir,4350000,2 + 1,80,30,Yüksek Giriş
549,Satılık Daire,atasehir,6500000,3 + 1,147,11,2. Kat
550,Satılık Daire,atasehir,6750000,3 + 1,165,8,6. Kat
551,Satılık Daire,atasehir,5355000,1 + 1,83,9,4. Kat
552,Satılık Daire,atasehir,2950000,3 + 1,120,22,8. Kat
553,Satılık Daire,atasehir,3250000,2 + 1,75,5,2. Kat
554,Satılık Daire,atasehir,3500000,2 + 1,90,0,1. Kat
555,Satılık Daire,atasehir,6000000,2 + 1,138,26,6. Kat
556,Satılık Daire,atasehir,1510000,2 + 1,80,7,Zemin
557,Satılık Daire,atasehir,3750000,3 + 1,120,9,3. Kat
558,Satılık Daire,atasehir,6550000,2 + 1,115,13,12. Kat
559,Satılık Daire,atasehir,11950000,2 + 1,159,9,17. Kat
560,Satılık Daire,atasehir,13500000,4 + 1,200,20,14. Kat
561,Satılık Daire,atasehir,2400,1 + 1,60,9,1. Kat
562,Satılık Daire,atasehir,4650000,3 + 1,130,26,11. Kat
563,Satılık Daire,atasehir,3100000,2 + 1,85,3,6. Kat
564,Satılık Daire,atasehir,8500000,4 + 1,178,25,17. Kat
565,Satılık Daire,atasehir,1750000,1 + 1,65,5,Bahçe Katı
566,Satılık Daire,atasehir,2350000,3 + 1,125,21,3. Kat
567,Satılık Daire,atasehir,3050000,1 + 1,67,21,15. Kat
568,Satılık Daire,atasehir,1750000,2 + 1,75,16,1. Kat
569,Satılık Daire,atasehir,4220000,3 + 1,150,10,1. Kat
570,Satılık Daire,atasehir,7100000,3 + 1,125,24,Yüksek Giriş
571,Satılık Daire,atasehir,3400000,3 + 1,120,35,7. Kat
572,Satılık Residence,atasehir,11000000,3 + 1,187,8,Ara Kat
573,Satılık Daire,atasehir,6000000,5 + 2,170,0,4. Kat
574,Satılık Residence,atasehir,4900000,2 + 1,119,5,21 ve üzeri
575,Satılık Daire,atasehir,2200000,2 + 1,80,12,Yüksek Giriş
576,Satılık Daire,atasehir,9500000,3 + 1,140,5,15. Kat
577,Satılık Daire,atasehir,4150000,1 + 1,70,14,3. Kat
578,Satılık Daire,atasehir,3355000,1 + 1,70,23,16. Kat
579,Satılık Daire,atasehir,6000000,2 + 1,128,9,2. Kat
580,Satılık Daire,atasehir,2900000,2 + 1,110,26,8. Kat
581,Satılık Daire,atasehir,3350000,2 + 1,100,6,1. Kat
582,Satılık Daire,atasehir,2250000,2 + 1,105,11,2. Kat
583,Satılık Daire,atasehir,4250000,3 + 1,145,30,3. Kat
584,Satılık Daire,atasehir,3250000,5 + 2,160,15,En Üst Kat
585,Satılık Daire,atasehir,5250000,3 + 1,145,23,9. Kat
586,Satılık Daire,atasehir,3300000,1 + 1,55,11,21 ve üzeri
587,Satılık Daire,atasehir,3350000,1 + 1,70,22,16. Kat
588,Satılık Daire,atasehir,2575000,3 + 1,130,25,En Üst Kat
589,Satılık Daire,atasehir,4000000,3 + 1,100,0,3. Kat
590,Satılık Daire,atasehir,1850000,1 + 1,75,5,Yüksek Giriş
591,Satılık Daire,atasehir,4300000,3 + 1,116,26,1. Kat
592,Satılık Daire,atasehir,1750000,2 + 1,80,9,Bahçe Katı
593,Satılık Daire,atasehir,2450000,2 + 1,85,4,2. Kat
594,Satılık Daire,atasehir,1740000,1 + 1,70,4,Giriş Katı
595,Satılık Daire,atasehir,2290000,2 + 1,90,11,1. Kat
596,Satılık Daire,atasehir,6500000,3 + 1,135,16,7. Kat
597,Satılık Daire,atasehir,4000000,3 + 1,135,23,7. Kat
598,Satılık Daire,atasehir,6500000,3 + 1,120,8,Ara Kat
599,Satılık Daire,atasehir,6250000,3 + 1,125,0,9. Kat
600,Satılık Daire,atasehir,3100000,1 + 1,65,9,4. Kat
601,Satılık Daire,atasehir,2195000,2 + 1,100,5,Yüksek Giriş
602,Satılık Daire,atasehir,4175000,4 + 2,140,4,3. Kat
603,Satılık Daire,atasehir,3500000,3 + 1,110,30,1. Kat
604,Satılık Daire,atasehir,1438000,3 + 1,140,15,Giriş Katı
605,Satılık Daire,atasehir,3000000,2 + 1,120,8,En Üst Kat
606,Satılık Daire,atasehir,3900000,1 + 1,69,24,Ara Kat
607,Satılık Daire,atasehir,4300000,1 + 1,72,15,10. Kat
608,Satılık Daire,atasehir,3000000,2 + 1,98,6,1. Kat
609,Satılık Daire,atasehir,1850000,1 + 1,80,6,Giriş Katı
610,Satılık Daire,atasehir,3700000,1 + 1,55,5,Ara Kat
611,Satılık Daire,atasehir,4500000,3 + 1,125,2,3. Kat
612,Satılık Daire,atasehir,6800000,3 + 1,133,1,3. Kat
613,Satılık Daire,atasehir,2875000,3 + 1,150,14,4. Kat
614,Satılık Residence,atasehir,3450000,1 + 1,80,14,6. Kat
615,Satılık Daire,atasehir,7200000,2 + 1,129,11,21 ve üzeri
616,Satılık Daire,atasehir,1675000,3 + 1,140,21,1. Kat
617,Satılık Daire,atasehir,3400000,1 + 1,47,5,21 ve üzeri
618,Satılık Daire,atasehir,975000,1 + 1,75,30,Giriş Katı
619,Satılık Daire,atasehir,3450000,3 + 1,120,7,Giriş Katı
620,Satılık Daire,atasehir,4500000,3 + 1,130,11,2. Kat
621,Satılık Daire,atasehir,4100000,2 + 1,95,14,4. Kat
622,Satılık Daire,atasehir,4950000,2 + 1,110,26,Yüksek Giriş
623,Satılık Daire,atasehir,2900000,2 + 1,90,2,11. Kat
624,Satılık Daire,atasehir,4250000,3 + 1,135,23,Kot 1
625,Satılık Daire,atasehir,2850000,2 + 1,100,8,6. Kat
626,Satılık Daire,atasehir,4650000,2 + 1,115,8,Ara Kat
627,Satılık Daire,atasehir,6150000,4 + 2,200,10,Çatı Katı
628,Satılık Daire,atasehir,2800000,2 + 1,100,4,3. Kat
629,Satılık Daire,atasehir,3000000,2 + 1,85,0,Yüksek Giriş
630,Satılık Daire,atasehir,1975000,1 + 1,90,25,Yüksek Giriş
631,Satılık Daire,atasehir,8750000,3 + 1,145,25,6. Kat
632,Satılık Daire,atasehir,3150000,1 + 1,77,10,21 ve üzeri
633,Satılık Daire,atasehir,4100000,1 + 1,69,10,18. Kat
634,Satılık Daire,atasehir,4950000,2 + 1,115,28,Yüksek Giriş
635,Satılık Daire,atasehir,4750000,3 + 1,145,25,3. Kat
636,Satılık Daire,atasehir,7600000,3 + 1,145,24,1. Kat
637,Satılık Daire,atasehir,1950000,2 + 1,85,8,Giriş Katı
638,Satılık Daire,atasehir,1550000,2 + 1,85,6,Zemin
639,Satılık Residence,atasehir,3400000,1 + 1,79,10,Ara Kat
640,Satılık Daire,atasehir,2100000,2 + 1,80,31,Yarı Bodrum
641,Satılık Daire,atasehir,1290000,2 + 1,90,9,Bahçe Katı
642,Satılık Daire,atasehir,3465000,1 + 1,77,10,21 ve üzeri
643,Satılık Daire,atasehir,2750000,2 + 1,85,0,Bahçe Katı
644,Satılık Daire,atasehir,2500000,1 + 1,65,7,7. Kat
645,Satılık Daire,atasehir,4950000,4 + 2,200,4,En Üst Kat
646,Satılık Daire,atasehir,1700000,2 + 1,80,10,Bahçe Katı
647,Satılık Daire,atasehir,2500000,2 + 1,90,8,Giriş Katı
648,Satılık Daire,atasehir,4000000,2 + 1,130,15,Yüksek Giriş
649,Satılık Daire,atasehir,6900000,3 + 1,125,28,4. Kat
650,Satılık Daire,atasehir,2600000,2 + 1,100,29,5. Kat
651,Satılık Daire,atasehir,10500000,3 + 1,147,15,Giriş Katı
652,Satılık Daire,atasehir,3465000,1 + 1,77,10,21 ve üzeri
653,Satılık Daire,atasehir,4000000,1 + 1,70,21,18. Kat
654,Satılık Daire,atasehir,2200000,2 + 1,125,15,2. Kat
655,Satılık Daire,atasehir,8500000,4 + 1,172,21,16. Kat
656,Satılık Daire,atasehir,4450000,3 + 1,120,15,2. Kat
657,Satılık Daire,atasehir,3150000,2 + 2,130,14,3. Kat
658,Satılık Daire,atasehir,5300000,3 + 1,140,11,2. Kat
659,Satılık Daire,atasehir,2800000,3 + 1,135,22,3. Kat
660,Satılık Daire,atasehir,2890000,2 + 1,85,9,2. Kat
661,Satılık Daire,atasehir,3645000,2 + 1,85,10,21 ve üzeri
662,Satılık Daire,atasehir,2250000,3 + 1,169,26,4. Kat
663,Satılık Daire,atasehir,2200000,2 + 1,85,17,Zemin
664,Satılık Daire,atasehir,4350000,3 + 2,150,5,4. Kat
665,Satılık Daire,atasehir,8750000,4 + 1,160,24,17. Kat
666,Satılık Daire,atasehir,4250000,2 + 1,110,30,1. Kat
667,Satılık Daire,atasehir,2000000,1 + 1,75,10,3. Kat
668,Satılık Daire,atasehir,5500000,3 + 1,135,21,15. Kat
669,Satılık Daire,atasehir,9099000,3 + 1,178,10,Bahçe Katı
670,Satılık Daire,atasehir,9000000,4 + 1,180,20,Ara Kat
671,Satılık Daire,atasehir,6200000,4 + 1,145,5,13. Kat
672,Satılık Daire,atasehir,7100000,3 + 1,117,8,20. Kat
673,Satılık Daire,atasehir,3800000,5 + 2,180,15,3. Kat
674,Satılık Daire,atasehir,7500000,3 + 1,160,16,21 ve üzeri
675,Satılık Daire,atasehir,1775000,1 + 1,65,3,Kot 1
676,Satılık Daire,atasehir,3645000,2 + 1,83,10,21 ve üzeri
677,Satılık Daire,atasehir,2460000,3 + 1,150,5,En Üst Kat
678,Satılık Daire,atasehir,8300000,3 + 1,145,16,7. Kat
679,Satılık Daire,atasehir,5550000,2 + 1,103,5,5. Kat
680,Satılık Daire,atasehir,4900000,2 + 1,100,4,3. Kat
681,Satılık Daire,atasehir,6000000,4 + 2,210,15,4. Kat
682,Satılık Daire,atasehir,2500000,2 + 1,78,8,6. Kat
683,Satılık Daire,atasehir,2100000,2 + 1,85,0,Bahçe Katı
684,Satılık Daire,atasehir,4050000,2 + 1,95,10,20. Kat
685,Satılık Daire,atasehir,2500000,1 + 1,60,10,7. Kat
686,Satılık Daire,atasehir,3150000,3 + 1,135,21,3. Kat
687,Satılık Daire,atasehir,8750000,3 + 1,160,11,18. Kat
688,Satılık Daire,atasehir,4050000,2 + 1,130,4,Ara Kat
689,Satılık Daire,atasehir,3650000,1 + 1,68,14,3. Kat
690,Satılık Daire,atasehir,1650000,2 + 1,85,3,Bahçe Katı
691,Satılık Daire,atasehir,3750000,1 + 1,70,8,Ara Kat
692,Satılık Daire,atasehir,3550000,3 + 1,135,23,2. Kat
693,Satılık Daire,atasehir,5450000,1 + 1,95,10,En Üst Kat
694,Satılık Daire,atasehir,2200000,2 + 1,90,4,3. Kat
695,Satılık Daire,atasehir,3645000,2 + 1,85,10,20. Kat
696,Satılık Daire,atasehir,4000000,5 + 2,200,16,4. Kat
697,Satılık Daire,atasehir,3150000,3 + 1,125,11,3. Kat
698,Satılık Daire,atasehir,2750000,3 + 1,120,8,2. Kat
699,Satılık Daire,atasehir,4500000,2 + 1,90,30,5. Kat
700,Satılık Daire,atasehir,9150000,3 + 1,157,15,21 ve üzeri
701,Satılık Daire,atasehir,3990000,3 + 1,125,30,5. Kat
702,Satılık Daire,atasehir,5750000,3 + 1,143,25,8. Kat
703,Satılık Daire,atasehir,4350000,3 + 1,110,13,2. Kat
704,Satılık Daire,atasehir,2875000,3 + 1,145,16,2. Kat
705,Satılık Daire,atasehir,1750000,2 + 1,80,2,Bahçe Katı
706,Satılık Daire,atasehir,3645000,2 + 1,83,10,19. Kat
707,Satılık Daire,atasehir,3400000,1 + 1,85,15,17. Kat
708,Satılık Daire,atasehir,2400000,3 + 1,125,11,Zemin
709,Satılık Daire,atasehir,3700000,1 + 1,72,11,18. Kat
710,Satılık Daire,atasehir,7650000,2 + 1,130,13,14. Kat
711,Satılık Daire,atasehir,2825000,3 + 1,140,22,Ara Kat
712,Satılık Daire,atasehir,3400000,2 + 1,110,3,5. Kat
713,Satılık Daire,atasehir,2800000,2 + 1,100,0,Yüksek Giriş
714,Satılık Daire,atasehir,2970000,2 + 1,95,30,10. Kat
715,Satılık Daire,atasehir,1650000,1 + 1,75,11,Zemin
716,Satılık Daire,atasehir,4400000,3 + 1,155,10,5. Kat
717,Satılık Daire,atasehir,4300000,4 + 1,125,12,5. Kat
718,Satılık Daire,atasehir,3500000,3 + 1,145,23,4. Kat
719,Satılık Daire,atasehir,5250000,2 + 1,80,25,Yüksek Giriş
720,Satılık Daire,atasehir,4050000,2 + 1,92,10,16. Kat
721,Satılık Daire,atasehir,4850000,1 + 1,77,20,4. Kat
722,Satılık Daire,atasehir,3250000,3 + 1,130,25,4. Kat
723,Satılık Daire,atasehir,2400000,2 + 1,115,12,1. Kat
724,Satılık Daire,atasehir,2400000,2 + 1,75,5,2. Kat
725,Satılık Daire,atasehir,9100000,4 + 1,180,9,3. Kat
726,Satılık Daire,atasehir,3750000,3 + 2,120,12,En Üst Kat
727,Satılık Daire,atasehir,3450000,4 + 2,200,11,En Üst Kat
728,Satılık Daire,atasehir,2600000,2 + 1,70,0,Ara Kat
729,Satılık Daire,atasehir,3699999,3 + 1,160,10,2. Kat
730,Satılık Daire,atasehir,4550000,2 + 1,95,0,8. Kat
731,Satılık Daire,atasehir,3200000,3 + 1,120,24,Kot 3
732,Satılık Daire,atasehir,5000000,3 + 1,140,7,Ara Kat
733,Satılık Daire,atasehir,2400000,2 + 1,75,4,6. Kat
734,Satılık Daire,atasehir,3650000,3 + 1,150,9,Yüksek Giriş
735,Satılık Daire,atasehir,7200000,3 + 1,155,11,7. Kat
736,Satılık Daire,atasehir,2950000,3 + 1,96,7,1. Kat
737,Satılık Daire,atasehir,2375000,2 + 1,70,13,Bahçe Katı
738,Satılık Daire,atasehir,3450000,2 + 1,85,4,4. Kat
739,Satılık Daire,atasehir,3500000,3 + 1,130,0,3. Kat
740,Satılık Daire,atasehir,3850000,4 + 2,150,4,Çatı Katı
741,Satılık Daire,atasehir,3500000,3 + 1,110,32,5. Kat
742,Satılık Daire,atasehir,3645000,2 + 1,83,10,16. Kat
743,Satılık Daire,atasehir,2950000,3 + 1,120,0,Giriş Katı
744,Satılık Daire,atasehir,1900000,1 + 1,70,6,Yüksek Giriş
745,Satılık Daire,atasehir,3700000,1 + 1,72,11,18. Kat
746,Satılık Daire,atasehir,6500000,2 + 1,138,5,14. Kat
747,Satılık Daire,atasehir,1750000,2 + 1,78,0,Bahçe Katı
748,Satılık Daire,atasehir,6500000,4 + 1,170,25,1. Kat
749,Satılık Daire,atasehir,2850000,3 + 1,120,14,1. Kat
750,Satılık Daire,atasehir,4500000,3 + 1,120,31,14. Kat
751,Satılık Daire,atasehir,7550000,3 + 1,140,25,5. Kat
752,Satılık Daire,atasehir,1550000,2 + 1,75,10,Yüksek Giriş
753,Satılık Daire,atasehir,2800000,2 + 1,110,32,1. Kat
754,Satılık Daire,atasehir,3500000,3 + 1,140,30,8. Kat
755,Satılık Daire,atasehir,3000000,2 + 2,135,5,Çatı Katı
756,Satılık Daire,atasehir,2830000,2 + 1,120,4,3. Kat
757,Satılık Daire,atasehir,2800000,3 + 1,125,22,2. Kat
758,Satılık Daire,atasehir,2600000,2 + 1,80,6,Bahçe Katı
759,Satılık Daire,atasehir,2950000,3 + 1,110,6,1. Kat
760,Satılık Daire,atasehir,4750000,3 + 1,95,0,1. Kat
761,Satılık Daire,atasehir,3950000,2 + 1,115,6,21 ve üzeri
762,Satılık Daire,atasehir,3645000,2 + 1,85,10,15. Kat
763,Satılık Daire,atasehir,1750000,2 + 1,104,21,4. Kat
764,Satılık Daire,atasehir,2200000,2 + 1,85,0,Kot 1
